,Date Sampled,Address,1st Draw,2-3 Minute,5 Minute,intersection,fips,Latitude,Longitude
16307,7/23/2020,46XX N DAMEN AVE,< 1,< 1,< 1,2327.0,17031830800.0,-87.6790768, 41.9650985
16308,3/19/2016,46XX N DELPHIA AVE,3.66,5.32,1.49,869.0,17031760802.0,-87.8417293, 41.9636852
16309,10/3/2016,46XX N DOVER ST,< 1,< 1,< 1,130.0,17031031700.0,-87.66573, 41.965455)
16310,2/8/2019,46XX N DOVER ST,4.9,3.3,5,130.0,17031031700.0,-87.66573, 41.965455)
16311,11/3/2019,46XX N DOVER ST,1.8,< 1,< 1,130.0,17031031700.0,-87.66573, 41.965455)
16312,12/31/2019,46XX N DOVER ST,< 1,< 1,< 1,130.0,17031031700.0,-87.66573, 41.965455)
16313,1/11/2021,46XX N DOVER ST,< 1,< 1,< 1,130.0,17031031700.0,-87.66573, 41.965455)
16314,8/25/2017,46XX N DRAKE AVE,4.7,4.3,2.8,2258.0,17031140702.0,-87.7170811, 41.9648609
16315,5/15/2019,46XX N DRAKE AVE,3,6.2,1.5,2258.0,17031140702.0,-87.7170811, 41.9648609
16316,10/17/2016,46XX N FORESTVIEW AVE,1.5,2,1,869.0,17031760802.0,-87.84586, 41.9628885
16317,8/1/2019,46XX N FORESTVIEW AVE,1.5,1.7,3.7,869.0,17031760802.0,-87.84586, 41.9628885
16318,11/30/2019,46XX N FORESTVIEW AVE,< 1,1.3,< 1,869.0,17031760802.0,-87.84586, 41.9628885
16319,12/17/2019,46XX N GREENVIEW AVE,< 1,< 1,< 1,131.0,17031031900.0,-87.6677965, 41.9652314
16320,7/1/2018,46XX N HAMLIN AVE,14,4.6,3.5,2753.0,17031140602.0,-87.7233209, 41.9647933
16321,1/29/2021,46XX N HAMLIN AVE,< 1,< 1,< 1,2753.0,17031140602.0,-87.7233209, 41.9647933
16322,9/15/2016,46XX N HERMITAGE AVE,1.2,3.1,3.2,233.0,17031031800.0,-87.6718095, 41.9660977
16323,9/29/2016,46XX N HERMITAGE AVE,< 1,< 1,< 1,233.0,17031031800.0,-87.6718095, 41.9660977
16324,5/1/2019,46XX N HERMITAGE AVE,5.7,8.8,2.1,233.0,17031031800.0,-87.6718095, 41.9660977
16325,11/6/2019,46XX N HERMITAGE AVE,< 1,< 1,< 1,233.0,17031031800.0,-87.6718095, 41.9660977
16326,9/29/2021,46XX N HERMITAGE AVE,<1.0,<1.0,<1.0,233.0,17031031800.0,-87.6718095, 41.9660977
16327,1/9/2022,46XX N HERMITAGE AVE,<0.5,<0.5,<0.5,233.0,17031031800.0,-87.6718095, 41.9660977
16328,11/1/2016,46XX N KASSON AVE,2.7,6.3,2.2,285.0,17031140500.0,-87.7331387, 41.9642554
16329,8/23/2018,46XX N KASSON AVE,3.2,2.6,2.1,285.0,17031140500.0,-87.7331387, 41.9642554
16330,1/4/2019,46XX N KASSON AVE,< 1,< 1,< 1,285.0,17031140500.0,-87.7331387, 41.9642554
16331,4/1/2019,46XX N KASSON AVE,2.1,1.9,< 1,285.0,17031140500.0,-87.7331387, 41.9642554
16332,4/15/2019,46XX N KASSON AVE,3.1,6.8,2.6,285.0,17031140500.0,-87.7331387, 41.9642554
16333,6/30/2019,46XX N KASSON AVE,3.8,3.3,1.7,285.0,17031140500.0,-87.7331387, 41.9642554
16334,8/8/2019,46XX N KASSON AVE,140,4.8,3.8,285.0,17031140500.0,-87.7331387, 41.9642554
16335,1/22/2020,46XX N KASSON AVE,See Follow-Up Sequential Sampling Table for Results,,,285.0,17031140500.0,-87.7331387, 41.9642554
16336,8/14/2019,46XX N KELSO AVE,3.6,3.4,2.6,285.0,17031140500.0,-87.7322664, 41.9649147
16337,7/16/2018,46XX N KENMORE AVE,< 1,< 1,< 1,1488.0,17031830700.0,-87.6561762, 41.9654189
16338,3/19/2019,46XX N KENMORE AVE,< 1,< 1,< 1,1488.0,17031830700.0,-87.6561762, 41.9654189
16339,4/18/2021,46XX N KENMORE AVE,1.1,< 1,< 1,1488.0,17031830700.0,-87.6561762, 41.9654189
16340,9/13/2021,46XX N KENNETH AVE,5,4.8,2.1,2245.0,17031160100.0,-87.7399327, 41.96446)
16341,10/30/2019,46XX N KENNICOTT AVE,3.9,7,2.5,285.0,17031140500.0,-87.7328038, 41.9643175
16342,10/18/2019,46XX N KENTON AVE,2.4,3.3,2,2245.0,17031160100.0,-87.7430765, 41.9646251
16343,5/28/2020,46XX N KENTON AVE,2.8,< 1,1.1,2245.0,17031160100.0,-87.7430765, 41.9646251
16344,1/4/2021,46XX N KENTON AVE,< 1,< 1,< 1,2245.0,17031160100.0,-87.7430765, 41.9646251
16345,7/30/2019,46XX N KEYSTONE AVE,5.8,12,2.9,285.0,17031140500.0,-87.7293724, 41.964194)
16346,4/30/2018,46XX N KILBOURN AVE,12,22,4.7,2245.0,17031160100.0,-87.741752, 41.9646092
16347,6/23/2018,46XX N KILBOURN AVE,4.7,4.1,4.1,2245.0,17031160100.0,-87.741752, 41.9646092
16348,6/24/2018,46XX N KILBOURN AVE,3.4,3.4,3.2,2245.0,17031160100.0,-87.741752, 41.9646092
16349,8/28/2018,46XX N KILBOURN AVE,1.7,3.3,3,2245.0,17031160100.0,-87.741752, 41.9646092
16350,6/4/2019,46XX N KILBOURN AVE,< 1,< 1,< 1,2245.0,17031160100.0,-87.741752, 41.9646092
16351,,46XX N KILBOURN AVE,Customer declined further testing,,,2245.0,17031160100.0,-87.741752, 41.9646092
16352,4/8/2019,46XX N KILDARE AVE,5.7,2.4,1.9,2246.0,17031160200.0,-87.7360691, 41.9646385
16353,8/17/2020,46XX N KILPATRICK AVE,< 1,< 1,< 1,2245.0,17031160100.0,-87.7457227, 41.9646354
16354,8/30/2021,46XX N Knox Ave,5.4,7.6,8.3,2245.0,17031160100.0,-87.7439326, 41.9644126
16355,11/30/2021,46XX N Knox Ave,See Follow-Up Sequential Sampling Table for Results,,,2245.0,17031160100.0,-87.7439326, 41.9644126
16356,5/6/2018,46XX N KOSTNER AVE,1.6,4.4,1.1,2245.0,17031160100.0,-87.7385439, 41.964472)
16357,8/2/2018,46XX N KOSTNER AVE,4.2,4.7,4.4,2245.0,17031160100.0,-87.7385439, 41.964472)
16358,11/19/2018,46XX N KOSTNER AVE,5.7,23,3.3,2245.0,17031160100.0,-87.7385439, 41.964472)
16359,11/25/2018,46XX N KOSTNER AVE,2.6,1.5,1.3,2245.0,17031160100.0,-87.7385439, 41.964472)
16360,2/5/2019,46XX N KOSTNER AVE,7.7,4.3,2.9,2245.0,17031160100.0,-87.7385439, 41.964472)
16361,2/8/2019,46XX N KOSTNER AVE,See Follow-Up Sequential Sampling Table for Results,,,2245.0,17031160100.0,-87.7385439, 41.964472)
16362,4/9/2021,46XX N KOSTNER AVE,5,5.6,9,2245.0,17031160100.0,-87.7385439, 41.964472)
16363,11/3/2018,46XX N LARAMIE AVE,2.1,2.8,1.1,2242.0,17031150300.0,-87.7580499, 41.9647502
16364,5/22/2019,46XX N LARAMIE AVE,1.8,1.4,1.2,2242.0,17031150300.0,-87.7580499, 41.9647502
16365,9/18/2019,46XX N LARAMIE AVE,1,1,1.2,2242.0,17031150300.0,-87.7580499, 41.9647502
16366,6/25/2018,46XX N LARAMIE AVE,24,32,20,2242.0,17031150300.0,-87.7580499, 41.9647502
16367,8/2/2018,46XX N LARAMIE AVE,See Follow-Up Sequential Sampling Table for Results,,,2242.0,17031150300.0,-87.7580499, 41.9647502
16368,12/19/2018,46XX N LAWLER AVE,6,3.5,3,2543.0,17031150200.0,-87.753738, 41.9642874
16369,7/5/2018,46XX N LAWNDALE AVE,< 1,< 1,< 1,2753.0,17031140602.0,-87.7211377, 41.9656787
16370,9/29/2021,46XX N LAWNDALE AVE,<1.0,<1.0,<1.0,2753.0,17031140602.0,-87.7211377, 41.9656787
16371,3/22/2017,46XX N LECLAIRE AVE,3.8,1.8,1.6,2543.0,17031150200.0,-87.7549647, 41.9642704
16372,7/27/2018,46XX N LECLAIRE AVE,4.8,13,3,2543.0,17031150200.0,-87.7549647, 41.9642704
16373,11/17/2018,46XX N LECLAIRE AVE,1.7,< 1,< 1,2543.0,17031150200.0,-87.7549647, 41.9642704
16374,12/12/2018,46XX N LECLAIRE AVE,4.6,3.7,1.8,2543.0,17031150200.0,-87.7549647, 41.9642704
16375,11/25/2019,46XX N LECLAIRE AVE,3.9,3.1,1.8,2543.0,17031150200.0,-87.7549647, 41.9642704
16376,5/8/2019,46XX N LINCOLN AVE,< 1,< 1,< 1,234.0,17031040600.0,-87.6864322, 41.9651141
16377,2/18/2019,46XX N LOWELL AVE,1.3,< 1,< 1,2246.0,17031160200.0,-87.7374578, 41.9646653
16378,7/9/2019,46XX N LOWELL AVE,< 1,< 1,< 1,2246.0,17031160200.0,-87.7374578, 41.9646653
16379,4/2/2020,46XX N LOWELL AVE,< 1,< 1,< 1,2246.0,17031160200.0,-87.7374578, 41.9646653
16380,4/21/2021,46XX N MAGNOLIA AVE,< 1,< 1,< 1,130.0,17031031700.0,-87.6614653, 41.9655476
16381,6/15/2017,46XX N MALDEN ST,< 1,< 1,< 1,130.0,17031031700.0,-87.6627606, 41.9654102
16382,10/1/2018,46XX N MALDEN ST,< 1,< 1,< 1,130.0,17031031700.0,-87.6627606, 41.9654102
16383,10/20/2018,46XX N MALDEN ST,< 1,< 1,< 1,130.0,17031031700.0,-87.6627606, 41.9654102
16384,1/12/2019,46XX N MALDEN ST,3.4,< 1,< 1,130.0,17031031700.0,-87.6627606, 41.9654102
16385,5/24/2018,46XX N MILWAUKEE AVE,< 1,< 1,< 1,2242.0,17031150300.0,-87.7579324, 41.9644987
16386,9/21/2016,46XX N MONTICELLO AVE,< 1,< 1,< 1,2753.0,17031140602.0,-87.7196584, 41.9648259
16387,12/4/2021,46XX N MONTICELLO AVE,<0.5,<0.5,<0.5,2753.0,17031140602.0,-87.7196584, 41.9648259
16388,9/25/2019,46XX N OAKVIEW AVE,1.4,4.4,1.4,869.0,17031760802.0,-87.8438115, 41.963437)
16389,11/9/2019,46XX N OAKVIEW AVE,7.4,9.9,3,869.0,17031760802.0,-87.8438115, 41.963437)
16390,9/5/2016,46XX N PAULINA ST,2.7,2.2,1.9,131.0,17031031900.0,-87.6709214, 41.965193)
16391,6/17/2018,46XX N PAULINA ST,< 1,< 1,< 1,131.0,17031031900.0,-87.6709214, 41.965193)
16392,12/11/2018,46XX N PAULINA ST,2.6,< 1,< 1,131.0,17031031900.0,-87.6709214, 41.965193)
16393,2/4/2019,46XX N PAULINA ST,1.6,< 1,< 1,131.0,17031031900.0,-87.6709214, 41.965193)
16394,2/25/2019,46XX N PAULINA ST,2.6,1.2,1.1,131.0,17031031900.0,-87.6709214, 41.965193)
16395,12/16/2019,46XX N PAULINA ST,< 1,< 1,< 1,131.0,17031031900.0,-87.6709214, 41.965193)
16396,1/20/2021,46XX N PAULINA ST,< 1,< 1,< 1,131.0,17031031900.0,-87.6709214, 41.965193)
16397,11/10/2021,46XX N PAULINA ST,<1.0,<1.0,<1.0,131.0,17031031900.0,-87.6709214, 41.965193)
16398,7/27/2018,46XX N RACINE AVE,< 1,< 1,< 1,130.0,17031031700.0,-87.6596373, 41.9653692
16399,11/11/2018,46XX N RACINE AVE,< 1,< 1,< 1,130.0,17031031700.0,-87.6596373, 41.9653692
16400,1/29/2020,46XX N RACINE AVE,< 1,< 1,< 1,130.0,17031031700.0,-87.6596373, 41.9653692
16401,6/15/2018,46XX N ROCKWELL ST,< 1,< 1,< 1,1497.0,17031040700.0,-87.6936679, 41.9648208
16402,6/21/2018,46XX N ROCKWELL ST,4.4,4.6,4,1497.0,17031040700.0,-87.6936679, 41.9648208
16403,2/25/2020,46XX N SAINT LOUIS AVE,< 1,< 1,< 1,2258.0,17031140702.0,-87.716084, 41.9649086
16404,8/21/2019,46XX N SHERIDAN RD,2.3,< 1,< 1,1488.0,17031830700.0,-87.655205, 41.96581)
16405,8/12/2020,46XX N SHERIDAN RD,2.1,< 1,< 1,1488.0,17031830700.0,-87.655205, 41.96581)
16406,3/7/2021,46XX N SHERIDAN RD,< 1,< 1,< 1,1488.0,17031830700.0,-87.655205, 41.96581)
16407,6/11/2016,46XX N SPAULDING AVE,< 1,< 1,< 1,2258.0,17031140702.0,-87.7107781, 41.9646844
16408,6/14/2018,46XX N SPAULDING AVE,< 1,< 1,< 1,2258.0,17031140702.0,-87.7107781, 41.9646844
16409,8/5/2020,46XX N SPAULDING AVE,< 1,< 1,< 1,2258.0,17031140702.0,-87.7107781, 41.9646844
16410,3/16/2020,46XX N SPRINGFIELD AVE,2,4.3,< 1,142.0,17031140601.0,-87.7257933, 41.9647468
16411,11/4/2020,46XX N SPRINGFIELD AVE,1.8,5.1,1.7,142.0,17031140601.0,-87.7257933, 41.9647468
16412,3/12/2016,46XX N ST LOUIS AVE,<1,<1,<1,2258.0,17031140702.0,-87.716084, 41.9649086
16413,8/14/2018,46XX N ST LOUIS AVE,1.4,7.3,1.3,2258.0,17031140702.0,-87.716084, 41.9649086
16414,6/5/2016,46XX N WINCHESTER AVE,9.80,20.00,7.40,2327.0,17031830800.0,-87.6777954, 41.9654043
16415,7/16/2016,46XX N WINCHESTER AVE,See Follow-Up Sequential Sampling Table for Results,,,2327.0,17031830800.0,-87.6777954, 41.9654043
16416,6/11/2018,46XX N WINCHESTER AVE,< 1,< 1,< 1,2327.0,17031830800.0,-87.6777954, 41.9654043
16417,3/22/2019,46XX N Winchester Ave,28,17,5.4,2327.0,17031830800.0,-87.6777954, 41.9654043
16418,10/27/2021,46XX N Winchester Ave,See Follow-Up Sequential Sampling Table for Results,,,2327.0,17031830800.0,-87.6777954, 41.9654043
16419,6/21/2018,46XX N WOLCOTT AVE,< 1,< 1,< 1,2327.0,17031830800.0,-87.6764319, 41.9653007
16420,7/1/2018,46XX N WOLCOTT AVE,< 1,< 1,< 1,2327.0,17031830800.0,-87.6764319, 41.9653007
16421,7/19/2018,46XX N WOLCOTT AVE,1.3,< 1,< 1,2327.0,17031830800.0,-87.6764319, 41.9653007
16422,7/13/2021,46XX S Ashland Ave,13,21,9.6,988.0,17031610400.0,-87.6652385, 41.8103026
16423,9/1/2021,46XX S Ashland Ave,See Follow-Up Sequential Sampling Table for Results,,,988.0,17031610400.0,-87.6652385, 41.8103026
16424,4/13/2019,46XX S AVERS AVE,3.8,3.5,8.4,1801.0,17031570100.0,-87.7202557, 41.8096107
16425,4/13/2019,46XX S Avers Ave,3.8,3.5,8.4,1801.0,17031570100.0,-87.7202557, 41.8096107
16426,7/16/2021,46XX S Avers Ave,See Follow-Up Sequential Sampling Table for Results,,,1801.0,17031570100.0,-87.7202557, 41.8096107
16427,10/1/2018,46XX S DREXEL BLVD,< 1,< 1,< 1,1709.0,17031390300.0,-87.6049006, 41.8111507
16428,6/9/2020,46XX S ELLIS AVE,< 1,< 1,< 1,1709.0,17031390300.0,-87.602302, 41.811168)
16429,9/14/2016,46XX S GREENWOOD AVE,< 1,< 1,< 1,1221.0,17031390200.0,-87.5997775, 41.811234)
16430,11/29/2018,46XX S HARDING AVE,5.3,4.4,1.6,1801.0,17031570100.0,-87.7227067, 41.8095772
16431,6/20/2021,46XX S HARDING AVE,2,1.9,2,1801.0,17031570100.0,-87.7227067, 41.8095772
16432,11/25/2018,46XX S HERMITAGE AVE,56,5.6,5,988.0,17031610400.0,-87.6689857, 41.8100434
16433,3/8/2019,46XX S HERMITAGE AVE,See Follow-Up Sequential Sampling Table for Results,,,988.0,17031610400.0,-87.6689857, 41.8100434
16434,11/15/2018,46XX S INDIANA AVE,< 1,< 1,< 1,2860.0,17031381500.0,-87.621736, 41.8109449
16435,5/12/2019,46XX S KARLOV AVE,9.5,12,2.2,2812.0,17031570200.0,-87.7264412, 41.8095346
16436,8/25/2021,46XX S KEATING AVE,2.2,11,2.2,225.0,17031560100.0,-87.7423301, 41.809307)
16437,6/21/2019,46XX S KNOX AVE,1.9,2.4,1.5,225.0,17031560100.0,-87.7398684, 41.8093667
16438,4/27/2019,46XX S KOMENSKY AVE,4,5.7,2.5,2812.0,17031570200.0,-87.7251468, 41.8095453
16439,10/18/2021,46XX S KOMENSKY AVE,2.1,8.1,1.9,2812.0,17031570200.0,-87.7251468, 41.8095453
16440,11/13/2018,46XX S LA CROSSE AVE,2.9,3.8,3.7,60.0,17031560200.0,-87.7446726, 41.8093104
16441,10/19/2016,46XX S LAFLIN ST,< 1,< 1,< 1,2134.0,17031842600.0,-87.6625908, 41.8104471
16442,11/24/2018,46XX S LAKE PARK AVE,< 1,< 1,< 1,1708.0,17031390100.0,-87.5945895, 41.8114819
16443,9/5/2021,46XX S LAKE PARK AVE,<1.0,<1.0,<1.0,1708.0,17031390100.0,-87.5945895, 41.8114819
16444,10/20/2021,46XX S LAMON AVE,4.7,9.6,6.7,60.0,17031560200.0,-87.7457387, 41.8092807
16445,8/20/2019,46XX S LARAMIE AVE,3.5,1.3,1.2,1344.0,17031820800.0,-87.7529699, 41.8092533
16446,11/19/2021,46XX S LAWLER AVE,5,8,4.1,60.0,17031560200.0,-87.7496854, 41.8092069
16447,5/4/2019,46XX S LEAMINGTON AVE,4.2,< 1,< 1,60.0,17031560200.0,-87.7520563, 41.8091829
16448,7/23/2019,46XX S LEAMINGTON AVE,2.5,11,2.3,60.0,17031560200.0,-87.7520563, 41.8091829
16449,12/9/2021,46XX S LEAMINGTON AVE,4.8,1.6,1.5,60.0,17031560200.0,-87.7520563, 41.8091829
16450,4/11/2019,46XX S MOZART ST,1.8,1.7,2.2,406.0,17031842800.0,-87.6957252, 41.8099725
16451,12/22/2019,46XX S SAWYER AVE,< 1,< 1,< 1,1803.0,17031580400.0,-87.7055178, 41.8098073
16452,9/26/2021,46XX S SAWYER AVE,2,4.4,2.5,1803.0,17031580400.0,-87.7055178, 41.8098073
16453,11/29/2016,46XX S SPAULDING AVE,9.9,5.5,4.4,1803.0,17031580400.0,-87.7067413, 41.809794)
16454,9/23/2018,46XX S ST LAWRENCE AVE,1.7,3.5,2,1707.0,17031381200.0,-87.6115044, 41.8112668
16455,8/9/2019,46XX S TROY ST,1.2,1.2,< 1,406.0,17031842800.0,-87.7030728, 41.8098437
16456,3/18/2019,46XX S UNION AVE,1.8,1.3,1.1,2134.0,17031842600.0,-87.6434488, 41.8106235
16457,3/30/2019,46XX S UNION AVE,< 1,< 1,< 1,2134.0,17031842600.0,-87.6434488, 41.8106235
16458,5/13/2019,46XX S UNION AVE,2.3,1.8,1.8,2134.0,17031842600.0,-87.6434488, 41.8106235
16459,3/2/2022,46XX S WASHTENAW AVE,1.3,2.4,<0.5,406.0,17031842800.0,-87.692331, 41.8099903
16460,5/27/2020,46XX S WOODLAWN AVE,< 1,< 1,< 1,1221.0,17031390200.0,-87.5971153, 41.8113233
16461,8/21/2021,46XX W 51ST ST,3.7,2.5,1.5,24.0,17031835200.0,-87.7382449, 41.8003735
16462,11/5/2021,46XX W 82ND ST,8.7,10,3.1,670.0,17031700301.0,-87.7352557, 41.7436354
16463,8/21/2018,46XX W 87TH ST,2.2,2.2,1.5,2046.0,17031700302.0,-87.7361722, 41.7348666
16464,5/28/2018,46XX W ADDISON ST,< 1,< 1,< 1,1489.0,17031831700.0,-87.7426916, 41.9464759
16465,11/20/2019,46XX W ADDISON ST,1.9,1.2,1,1489.0,17031831700.0,-87.7426916, 41.9464759
16466,8/26/2021,46XX W Addison St,5.4,21,6.8,1489.0,17031831700.0,-87.7426916, 41.9464759
16467,1/25/2022,46XX W Addison St,See Follow-Up Sequential Sampling Table for Results,,,1489.0,17031831700.0,-87.7426916, 41.9464759
16468,8/26/2021,46XX W ADDISON ST,5.4,21,6.8,1489.0,17031831700.0,-87.7426916, 41.9464759
16469,11/21/2021,46XX W ADDISON ST,13,9.2,6.6,1489.0,17031831700.0,-87.7426916, 41.9464759
16470,8/12/2021,46XX W DEMING PL,2,2.4,1.4,684.0,17031190900.0,-87.7419614, 41.9272668
16471,5/3/2019,46XX W DICKENS AVE,< 1,< 1,< 1,2306.0,17031191000.0,-87.7417036, 41.9188071
16472,6/11/2019,46XX W DICKENS AVE,< 1,1,< 1,2306.0,17031191000.0,-87.7417036, 41.9188071
16473,9/25/2019,46XX W DICKENS AVE,5.7,8.9,7.4,2306.0,17031191000.0,-87.7417036, 41.9188071
16474,7/27/2019,46XX W ERIE ST,3.3,8.3,1.6,5.0,17031251700.0,-87.7414118, 41.8925395
16475,12/23/2019,46XX W GRACE ST,1.9,4.3,1,1489.0,17031831700.0,-87.7427002, 41.9498209
16476,9/26/2019,46XX W MONROE ST,1.7,< 1,< 1,1030.0,17031252202.0,-87.7405899, 41.8793112
16477,7/12/2019,46XX W MONTANA ST,3.5,11,2.6,684.0,17031190900.0,-87.7418715, 41.92529)
16478,9/2/2021,46XX W MONTANA ST,3,10,2.8,684.0,17031190900.0,-87.7418715, 41.92529)
16479,8/12/2019,46XX W PATTERSON AVE,2.2,2.4,2,1489.0,17031831700.0,-87.7425957, 41.9472975
16480,9/30/2019,46XX W PATTERSON AVE,7.3,4.8,3.3,1489.0,17031831700.0,-87.7425957, 41.9472975
16481,9/18/2021,46XX W PATTERSON AVE,1.7,3.3,1.1,1489.0,17031831700.0,-87.7425957, 41.9472975
16482,9/22/2021,46XX W SCHUBERT AVE,5.6,12,4.7,684.0,17031190900.0,-87.74249, 41.930114)
16483,9/28/2020,46XX W SHAKESPEARE AVE,8.7,11,8.9,2306.0,17031191000.0,-87.7417136, 41.9197249
16484,11/18/2019,46XX W SUNNYSIDE AVE,4.2,7.8,4.1,2245.0,17031160100.0,-87.7426731, 41.9625978
16485,8/15/2018,46XX W WARWICK AVE,2.2,4.4,2,1489.0,17031831700.0,-87.7426723, 41.9489082
16486,2/22/2019,46XX W WARWICK AVE,1.6,1.7,< 1,1489.0,17031831700.0,-87.7426723, 41.9489082
16487,6/1/2019,46XX W WARWICK AVE,8.3,9.1,3.1,1489.0,17031831700.0,-87.7426723, 41.9489082
16488,3/23/2019,46XX W WAVELAND AVE,1.5,< 1,< 1,1489.0,17031831700.0,-87.7426309, 41.9480949
16489,10/21/2019,46XX W WAVELAND AVE,< 1,< 1,< 1,1489.0,17031831700.0,-87.7426309, 41.9480949
16490,5/9/2019,46XX W WEST END AVE,< 1,< 1,< 1,1861.0,17031251800.0,-87.7407307, 41.8836439
16491,1/18/2021,46XX W WRIGHTWOOD AVE,< 1,< 1,< 1,106.0,17031200200.0,-87.7417399, 41.9286861
16492,1/11/2022,47XX N ALBANY AVE,2.8,2.3,1.4,2259.0,17031140800.0,-87.7059614, 41.9666514
16493,3/4/2018,47XX N ARTESIAN AVE,4.1,5.8,2.1,1497.0,17031040700.0,-87.6903411, 41.9669929
16494,3/7/2018,47XX N ARTESIAN AVE,2.5,2.1,2,1497.0,17031040700.0,-87.6903411, 41.9669929
16495,9/25/2018,47XX N ARTESIAN AVE,6.4,8.2,7.5,1497.0,17031040700.0,-87.6903411, 41.9669929
16496,4/23/2019,47XX N ARTESIAN AVE,5.8,11,9.5,1497.0,17031040700.0,-87.6903411, 41.9669929
16497,9/24/2019,47XX N ARTESIAN AVE,1.4,1.4,< 1,1497.0,17031040700.0,-87.6903411, 41.9669929
16498,10/30/2019,47XX N ARTESIAN AVE,5.1,4.9,2.7,1497.0,17031040700.0,-87.6903411, 41.9669929
16499,4/9/2021,47XX N ARTESIAN AVE,2.3,1.5,< 1,1497.0,17031040700.0,-87.6903411, 41.9669929
16500,3/26/2019,47XX N ASHLAND AVE,< 1,< 1,< 1,233.0,17031031800.0,-87.6697232, 41.9672538
16501,1/18/2022,47XX N ASHLAND AVE,<0.5,1,0.8,233.0,17031031800.0,-87.6697232, 41.9672538
16502,5/10/2016,47XX N AVERS AVE,1.64,1.18,1.11,142.0,17031140601.0,-87.7245921, 41.9666106
16503,4/21/2019,47XX N AVERS AVE,2,2.6,1.1,142.0,17031140601.0,-87.7245921, 41.9666106
16504,6/6/2016,47XX N BEACON ST,< 1,< 1,< 1,130.0,17031031700.0,-87.6646037, 41.9672944
16505,6/20/2018,47XX N BEACON ST,< 1,< 1,< 1,130.0,17031031700.0,-87.6646037, 41.9672944
16506,6/21/2018,47XX N BEACON ST,< 1,< 1,< 1,130.0,17031031700.0,-87.6646037, 41.9672944
16507,8/13/2018,47XX N BEACON ST,< 1,< 1,< 1,130.0,17031031700.0,-87.6646037, 41.9672944
16508,7/3/2019,47XX N BEACON ST,< 1,< 1,< 1,130.0,17031031700.0,-87.6646037, 41.9672944
16509,9/29/2021,47XX N Beacon St,<1.0,<1.0,<1.0,130.0,17031031700.0,-87.6646037, 41.9672944
16510,2/28/2019,47XX N CAMPBELL AVE,2.2,< 1,< 1,1497.0,17031040700.0,-87.691625, 41.9669153
16511,4/14/2019,47XX N CAMPBELL AVE,2.1,5.3,1.2,1497.0,17031040700.0,-87.691625, 41.9669153
16512,7/29/2019,47XX N CAMPBELL AVE,1.3,2.1,1.5,1497.0,17031040700.0,-87.691625, 41.9669153
16513,4/12/2022,47XX N CAMPBELL AVE,1.1,1.3,0.8,1497.0,17031040700.0,-87.691625, 41.9669153
16514,2/1/2019,47XX N CHESTER,8,16,1.4,869.0,17031760802.0,-87.8391278, 41.9652866
16515,5/13/2019,47XX N CHESTER,See Follow-Up Sequential Sampling Table for Results,,,869.0,17031760802.0,-87.8391278, 41.9652866
16516,7/6/2018,47XX N CLARK ST,< 1,< 1,< 1,130.0,17031031700.0,-87.6671155, 41.9670697
16517,7/16/2019,47XX N CLARK ST,< 1,< 1,< 1,130.0,17031031700.0,-87.6671155, 41.9670697
16518,9/11/2016,47XX N DAMEN AVE,< 1,1.3,1.1,234.0,17031040600.0,-87.6793681, 41.967062)
16519,4/24/2018,47XX N DAMEN AVE,1,< 1,< 1,234.0,17031040600.0,-87.6793681, 41.967062)
16520,6/30/2018,47XX N DELPHIA AVE,4.5,2.6,2.5,869.0,17031760802.0,-87.8417116, 41.9651006
16521,8/30/2021,47XX N DELPHIA AVE,2.6,1.6,1.4,869.0,17031760802.0,-87.8417116, 41.9651006
16522,7/15/2018,47XX N DOVER ST,< 1,< 1,< 1,130.0,17031031700.0,-87.6662306, 41.9672697
16523,10/23/2018,47XX N DOVER ST,< 1,< 1,< 1,130.0,17031031700.0,-87.6662306, 41.9672697
16524,9/5/2019,47XX N DOVER ST,1.4,2.5,1.7,130.0,17031031700.0,-87.6662306, 41.9672697
16525,1/10/2020,47XX N DOVER ST,5.4,9.9,1.7,130.0,17031031700.0,-87.6662306, 41.9672697
16526,3/30/2020,47XX N DOVER ST,3.3,7.3,2.2,130.0,17031031700.0,-87.6662306, 41.9672697
16527,6/9/2016,47XX N DRAKE AVE,< 1,< 1,< 1,968.0,17031140701.0,-87.717336, 41.966702)
16528,1/24/2021,47XX N DRAKE AVE,< 1,< 1,< 1,968.0,17031140701.0,-87.717336, 41.966702)
16529,11/22/2016,47XX N HAMILTON AVE,< 1,< 1,< 1,234.0,17031040600.0,-87.6823613, 41.9668664
16530,2/26/2019,47XX N HAMILTON AVE,3.6,7,1.6,234.0,17031040600.0,-87.6823613, 41.9668664
16531,2/25/2021,47XX N HAMILTON AVE,2.8,2.3,1.4,234.0,17031040600.0,-87.6823613, 41.9668664
16532,6/22/2020,47XX N HAMLIN AVE,3.8,10,2.3,2753.0,17031140602.0,-87.7232796, 41.9665869
16533,3/25/2019,47XX N HARDING AVE,2.3,4.7,1.7,142.0,17031140601.0,-87.7267394, 41.9664408
16534,2/14/2017,47XX N HERMITAGE AVE,< 1,< 1,< 1,233.0,17031031800.0,-87.672822, 41.9671792
16535,4/16/2019,47XX N HERMITAGE AVE,9.2,11,4.6,233.0,17031031800.0,-87.672822, 41.9671792
